id,name,type,card_type,hp,stage,evolves_from,ability,effect,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,description
1975,未設定ポケモン_1975,,Pokemon,,,,,,,,,,,,,,
1976,未設定ポケモン_1976,,Pokemon,,,,,,,,,,,,,,
1977,未設定ポケモン_1977,,Pokemon,,,,,,,,,,,,,,
1978,未設定ポケモン_1978,,Pokemon,,,,,,,,,,,,,,
1979,未設定ポケモン_1979,,Pokemon,,,,,,,,,,,,,,
1980,未設定ポケモン_1980,,Pokemon,,,,,,,,,,,,,,
1981,未設定ポケモン_1981,,Pokemon,,,,,,,,,,,,,,
1982,未設定ポケモン_1982,,Pokemon,,,,,,,,,,,,,,
1983,未設定ポケモン_1983,,Pokemon,,,,,,,,,,,,,,
1984,未設定ポケモン_1984,,Pokemon,,,,,,,,,,,,,,
1985,未設定ポケモン_1985,,Pokemon,,,,,,,,,,,,,,
1986,未設定ポケモン_1986,,Pokemon,,,,,,,,,,,,,,
1987,未設定ポケモン_1987,,Pokemon,,,,,,,,,,,,,,
1988,未設定ポケモン_1988,,Pokemon,,,,,,,,,,,,,,
1989,未設定ポケモン_1989,,Pokemon,,,,,,,,,,,,,,
1990,未設定ポケモン_1990,,Pokemon,,,,,,,,,,,,,,
1991,未設定ポケモン_1991,,Pokemon,,,,,,,,,,,,,,
1992,未設定ポケモン_1992,,Pokemon,,,,,,,,,,,,,,
1993,未設定ポケモン_1993,,Pokemon,,,,,,,,,,,,,,
1994,未設定ポケモン_1994,,Pokemon,,,,,,,,,,,,,,
1995,未設定ポケモン_1995,,Pokemon,,,,,,,,,,,,,,
1996,未設定ポケモン_1996,,Pokemon,,,,,,,,,,,,,,
1997,未設定ポケモン_1997,,Pokemon,,,,,,,,,,,,,,
1998,未設定ポケモン_1998,,Pokemon,,,,,,,,,,,,,,
1999,未設定ポケモン_1999,,Pokemon,,,,,,,,,,,,,,
2000,未設定ポケモン_2000,,Pokemon,,,,,,,,,,,,,,
2001,モンスターボール,,Item,,,,,search_basic,,,,,,,,,たねサーチ
2002,ふしぎなアメ,,Item,,,,,rare_candy,,,,,,,,,進化スキップ
2003,スピーダー,,Item,,,,,switch,,,,,,,,,入れ替え
2005,レッドカード,,Item,,,,,opponent_discard_hand_to_3,,,,,,,,,手札干渉
2006,メンテナンス,,Item,,,,,hand_to_deck_refresh,,,,,,,,,手札を戻して引き直す
2100,未設定トレーナー_2100,,Trainer,,,,,,,,,,,,,,
2101,未設定トレーナー_2101,,Trainer,,,,,,,,,,,,,,
2102,未設定トレーナー_2102,,Trainer,,,,,,,,,,,,,,
2103,未設定トレーナー_2103,,Trainer,,,,,,,,,,,,,,
2104,未設定トレーナー_2104,,Trainer,,,,,,,,,,,,,,
2105,未設定トレーナー_2105,,Trainer,,,,,,,,,,,,,,
2106,未設定トレーナー_2106,,Trainer,,,,,,,,,,,,,,
2107,未設定トレーナー_2107,,Trainer,,,,,,,,,,,,,,
2108,未設定トレーナー_2108,,Trainer,,,,,,,,,,,,,,
2109,未設定トレーナー_2109,,Trainer,,,,,,,,,,,,,,
2110,未設定トレーナー_2110,,Trainer,,,,,,,,,,,,,,
2111,未設定トレーナー_2111,,Trainer,,,,,,,,,,,,,,
2112,未設定トレーナー_2112,,Trainer,,,,,,,,,,,,,,
2113,未設定トレーナー_2113,,Trainer,,,,,,,,,,,,,,
2114,未設定トレーナー_2114,,Trainer,,,,,,,,,,,,,,
2115,未設定トレーナー_2115,,Trainer,,,,,,,,,,,,,,
2116,未設定トレーナー_2116,,Trainer,,,,,,,,,,,,,,
2117,未設定トレーナー_2117,,Trainer,,,,,,,,,,,,,,
2118,未設定トレーナー_2118,,Trainer,,,,,,,,,,,,,,
2119,未設定トレーナー_2119,,Trainer,,,,,,,,,,,,,,
2120,未設定トレーナー_2120,,Trainer,,,,,,,,,,,,,,
2121,未設定トレーナー_2121,,Trainer,,,,,,,,,,,,,,
2122,未設定トレーナー_2122,,Trainer,,,,,,,,,,,,,,
2123,未設定トレーナー_2123,,Trainer,,,,,,,,,,,,,,
2124,未設定トレーナー_2124,,Trainer,,,,,,,,,,,,,,
2125,未設定トレーナー_2125,,Trainer,,,,,,,,,,,,,,
2126,未設定トレーナー_2126,,Trainer,,,,,,,,,,,,,,
2127,未設定トレーナー_2127,,Trainer,,,,,,,,,,,,,,
2128,未設定トレーナー_2128,,Trainer,,,,,,,,,,,,,,
2129,未設定トレーナー_2129,,Trainer,,,,,,,,,,,,,,
2130,未設定トレーナー_2130,,Trainer,,,,,,,,,,,,,,
2131,未設定トレーナー_2131,,Trainer,,,,,,,,,,,,,,
2132,未設定トレーナー_2132,,Trainer,,,,,,,,,,,,,,
2133,未設定トレーナー_2133,,Trainer,,,,,,,,,,,,,,
2134,未設定トレーナー_2134,,Trainer,,,,,,,,,,,,,,
2135,未設定トレーナー_2135,,Trainer,,,,,,,,,,,,,,
2136,未設定トレーナー_2136,,Trainer,,,,,,,,,,,,,,
2137,未設定トレーナー_2137,,Trainer,,,,,,,,,,,,,,
2138,未設定トレーナー_2138,,Trainer,,,,,,,,,,,,,,
2139,未設定トレーナー_2139,,Trainer,,,,,,,,,,,,,,
2140,未設定トレーナー_2140,,Trainer,,,,,,,,,,,,,,
2141,未設定トレーナー_2141,,Trainer,,,,,,,,,,,,,,
2142,未設定トレーナー_2142,,Trainer,,,,,,,,,,,,,,
2143,未設定トレーナー_2143,,Trainer,,,,,,,,,,,,,,
2144,未設定トレーナー_2144,,Trainer,,,,,,,,,,,,,,
2145,未設定トレーナー_2145,,Trainer,,,,,,,,,,,,,,
2146,未設定トレーナー_2146,,Trainer,,,,,,,,,,,,,,
2147,未設定トレーナー_2147,,Trainer,,,,,,,,,,,,,,
2148,未設定トレーナー_2148,,Trainer,,,,,,,,,,,,,,
2149,未設定トレーナー_2149,,Trainer,,,,,,,,,,,,,,
2150,未設定トレーナー_2150,,Trainer,,,,,,,,,,,,,,
2151,未設定トレーナー_2151,,Trainer,,,,,,,,,,,,,,
2152,未設定トレーナー_2152,,Trainer,,,,,,,,,,,,,,
2153,未設定トレーナー_2153,,Trainer,,,,,,,,,,,,,,
2154,未設定トレーナー_2154,,Trainer,,,,,,,,,,,,,,
2155,未設定トレーナー_2155,,Trainer,,,,,,,,,,,,,,
2156,未設定トレーナー_2156,,Trainer,,,,,,,,,,,,,,
2157,未設定トレーナー_2157,,Trainer,,,,,,,,,,,,,,
2158,未設定トレーナー_2158,,Trainer,,,,,,,,,,,,,,
2159,未設定トレーナー_2159,,Trainer,,,,,,,,,,,,,,
2160,未設定トレーナー_2160,,Trainer,,,,,,,,,,,,,,
2161,未設定トレーナー_2161,,Trainer,,,,,,,,,,,,,,
2162,未設定トレーナー_2162,,Trainer,,,,,,,,,,,,,,
2163,未設定トレーナー_2163,,Trainer,,,,,,,,,,,,,,
2164,未設定トレーナー_2164,,Trainer,,,,,,,,,,,,,,
2165,未設定トレーナー_2165,,Trainer,,,,,,,,,,,,,,
2166,未設定トレーナー_2166,,Trainer,,,,,,,,,,,,,,
2167,未設定トレーナー_2167,,Trainer,,,,,,,,,,,,,,
2168,未設定トレーナー_2168,,Trainer,,,,,,,,,,,,,,
2169,未設定トレーナー_2169,,Trainer,,,,,,,,,,,,,,
2170,未設定トレーナー_2170,,Trainer,,,,,,,,,,,,,,
2171,未設定トレーナー_2171,,Trainer,,,,,,,,,,,,,,
2172,未設定トレーナー_2172,,Trainer,,,,,,,,,,,,,,
2173,未設定トレーナー_2173,,Trainer,,,,,,,,,,,,,,
2174,未設定トレーナー_2174,,Trainer,,,,,,,,,,,,,,
2175,未設定トレーナー_2175,,Trainer,,,,,,,,,,,,,,
2176,未設定トレーナー_2176,,Trainer,,,,,,,,,,,,,,
2177,未設定トレーナー_2177,,Trainer,,,,,,,,,,,,,,
2178,未設定トレーナー_2178,,Trainer,,,,,,,,,,,,,,
2179,未設定トレーナー_2179,,Trainer,,,,,,,,,,,,,,
2180,未設定トレーナー_2180,,Trainer,,,,,,,,,,,,,,
2181,未設定トレーナー_2181,,Trainer,,,,,,,,,,,,,,
2182,未設定トレーナー_2182,,Trainer,,,,,,,,,,,,,,
2183,未設定トレーナー_2183,,Trainer,,,,,,,,,,,,,,
2184,未設定トレーナー_2184,,Trainer,,,,,,,,,,,,,,
2185,未設定トレーナー_2185,,Trainer,,,,,,,,,,,,,,
2186,未設定トレーナー_2186,,Trainer,,,,,,,,,,,,,,
2187,未設定トレーナー_2187,,Trainer,,,,,,,,,,,,,,
2188,未設定トレーナー_2188,,Trainer,,,,,,,,,,,,,,
2189,未設定トレーナー_2189,,Trainer,,,,,,,,,,,,,,
2190,未設定トレーナー_2190,,Trainer,,,,,,,,,,,,,,
2191,未設定トレーナー_2191,,Trainer,,,,,,,,,,,,,,
2192,未設定トレーナー_2192,,Trainer,,,,,,,,,,,,,,
2193,未設定トレーナー_2193,,Trainer,,,,,,,,,,,,,,
2194,未設定トレーナー_2194,,Trainer,,,,,,,,,,,,,,
2195,未設定トレーナー_2195,,Trainer,,,,,,,,,,,,,,
2196,未設定トレーナー_2196,,Trainer,,,,,,,,,,,,,,
2197,未設定トレーナー_2197,,Trainer,,,,,,,,,,,,,,
2198,未設定トレーナー_2198,,Trainer,,,,,,,,,,,,,,
2199,未設定トレーナー_2199,,Trainer,,,,,,,,,,,,,,
2200,未設定トレーナー_2200,,Trainer,,,,,,,,,,,,,,
2201,未設定トレーナー_2201,,Trainer,,,,,,,,,,,,,,
2202,未設定トレーナー_2202,,Trainer,,,,,,,,,,,,,,
2203,未設定トレーナー_2203,,Trainer,,,,,,,,,,,,,,
2204,未設定トレーナー_2204,,Trainer,,,,,,,,,,,,,,
2205,未設定トレーナー_2205,,Trainer,,,,,,,,,,,,,,
2206,未設定トレーナー_2206,,Trainer,,,,,,,,,,,,,,
2207,未設定トレーナー_2207,,Trainer,,,,,,,,,,,,,,
2208,未設定トレーナー_2208,,Trainer,,,,,,,,,,,,,,
2209,未設定トレーナー_2209,,Trainer,,,,,,,,,,,,,,
2210,未設定トレーナー_2210,,Trainer,,,,,,,,,,,,,,
2211,未設定トレーナー_2211,,Trainer,,,,,,,,,,,,,,
2212,未設定トレーナー_2212,,Trainer,,,,,,,,,,,,,,
2213,未設定トレーナー_2213,,Trainer,,,,,,,,,,,,,,
2214,未設定トレーナー_2214,,Trainer,,,,,,,,,,,,,,
2215,未設定トレーナー_2215,,Trainer,,,,,,,,,,,,,,
2216,未設定トレーナー_2216,,Trainer,,,,,,,,,,,,,,
2217,未設定トレーナー_2217,,Trainer,,,,,,,,,,,,,,
2218,未設定トレーナー_2218,,Trainer,,,,,,,,,,,,,,
2219,未設定トレーナー_2219,,Trainer,,,,,,,,,,,,,,
2220,未設定トレーナー_2220,,Trainer,,,,,,,,,,,,,,
2221,未設定トレーナー_2221,,Trainer,,,,,,,,,,,,,,
2222,未設定トレーナー_2222,,Trainer,,,,,,,,,,,,,,
2223,未設定トレーナー_2223,,Trainer,,,,,,,,,,,,,,
2224,未設定トレーナー_2224,,Trainer,,,,,,,,,,,,,,
2225,未設定トレーナー_2225,,Trainer,,,,,,,,,,,,,,
2226,未設定トレーナー_2226,,Trainer,,,,,,,,,,,,,,
2227,未設定トレーナー_2227,,Trainer,,,,,,,,,,,,,,
2228,未設定トレーナー_2228,,Trainer,,,,,,,,,,,,,,
2229,未設定トレーナー_2229,,Trainer,,,,,,,,,,,,,,
2230,未設定トレーナー_2230,,Trainer,,,,,,,,,,,,,,
2231,未設定トレーナー_2231,,Trainer,,,,,,,,,,,,,,
2232,未設定トレーナー_2232,,Trainer,,,,,,,,,,,,,,
2233,未設定トレーナー_2233,,Trainer,,,,,,,,,,,,,,
2234,未設定トレーナー_2234,,Trainer,,,,,,,,,,,,,,
2235,未設定トレーナー_2235,,Trainer,,,,,,,,,,,,,,
2236,未設定トレーナー_2236,,Trainer,,,,,,,,,,,,,,
2237,未設定トレーナー_2237,,Trainer,,,,,,,,,,,,,,
2238,未設定トレーナー_2238,,Trainer,,,,,,,,,,,,,,
2239,未設定トレーナー_2239,,Trainer,,,,,,,,,,,,,,
2240,未設定トレーナー_2240,,Trainer,,,,,,,,,,,,,,
2241,未設定トレーナー_2241,,Trainer,,,,,,,,,,,,,,
2242,未設定トレーナー_2242,,Trainer,,,,,,,,,,,,,,
2243,未設定トレーナー_2243,,Trainer,,,,,,,,,,,,,,
2244,未設定トレーナー_2244,,Trainer,,,,,,,,,,,,,,
2245,未設定トレーナー_2245,,Trainer,,,,,,,,,,,,,,
2246,未設定トレーナー_2246,,Trainer,,,,,,,,,,,,,,
2247,未設定トレーナー_2247,,Trainer,,,,,,,,,,,,,,
2248,未設定トレーナー_2248,,Trainer,,,,,,,,,,,,,,
2249,未設定トレーナー_2249,,Trainer,,,,,,,,,,,,,,
2250,未設定トレーナー_2250,,Trainer,,,,,,,,,,,,,,
2251,未設定トレーナー_2251,,Trainer,,,,,,,,,,,,,,
2252,未設定トレーナー_2252,,Trainer,,,,,,,,,,,,,,
2253,未設定トレーナー_2253,,Trainer,,,,,,,,,,,,,,
2254,未設定トレーナー_2254,,Trainer,,,,,,,,,,,,,,
2255,未設定トレーナー_2255,,Trainer,,,,,,,,,,,,,,
2256,未設定トレーナー_2256,,Trainer,,,,,,,,,,,,,,
2257,未設定トレーナー_2257,,Trainer,,,,,,,,,,,,,,
2258,未設定トレーナー_2258,,Trainer,,,,,,,,,,,,,,
2259,未設定トレーナー_2259,,Trainer,,,,,,,,,,,,,,
2260,未設定トレーナー_2260,,Trainer,,,,,,,,,,,,,,
2261,未設定トレーナー_2261,,Trainer,,,,,,,,,,,,,,
2262,未設定トレーナー_2262,,Trainer,,,,,,,,,,,,,,
2263,未設定トレーナー_2263,,Trainer,,,,,,,,,,,,,,
2264,未設定トレーナー_2264,,Trainer,,,,,,,,,,,,,,
2265,未設定トレーナー_2265,,Trainer,,,,,,,,,,,,,,
2266,未設定トレーナー_2266,,Trainer,,,,,,,,,,,,,,
2267,未設定トレーナー_2267,,Trainer,,,,,,,,,,,,,,
2268,未設定トレーナー_2268,,Trainer,,,,,,,,,,,,,,
2269,未設定トレーナー_2269,,Trainer,,,,,,,,,,,,,,
2270,未設定トレーナー_2270,,Trainer,,,,,,,,,,,,,,
2271,未設定トレーナー_2271,,Trainer,,,,,,,,,,,,,,
2272,未設定トレーナー_2272,,Trainer,,,,,,,,,,,,,,
2273,未設定トレーナー_2273,,Trainer,,,,,,,,,,,,,,
2274,未設定トレーナー_2274,,Trainer,,,,,,,,,,,,,,
2275,未設定トレーナー_2275,,Trainer,,,,,,,,,,,,,,
2276,未設定トレーナー_2276,,Trainer,,,,,,,,,,,,,,
2277,未設定トレーナー_2277,,Trainer,,,,,,,,,,,,,,
2278,未設定トレーナー_2278,,Trainer,,,,,,,,,,,,,,
2279,未設定トレーナー_2279,,Trainer,,,,,,,,,,,,,,
2280,未設定トレーナー_2280,,Trainer,,,,,,,,,,,,,,
2281,未設定トレーナー_2281,,Trainer,,,,,,,,,,,,,,
2282,未設定トレーナー_2282,,Trainer,,,,,,,,,,,,,,
2283,未設定トレーナー_2283,,Trainer,,,,,,,,,,,,,,
2284,未設定トレーナー_2284,,Trainer,,,,,,,,,,,,,,
2285,未設定トレーナー_2285,,Trainer,,,,,,,,,,,,,,
2286,未設定トレーナー_2286,,Trainer,,,,,,,,,,,,,,
2287,未設定トレーナー_2287,,Trainer,,,,,,,,,,,,,,
2288,未設定トレーナー_2288,,Trainer,,,,,,,,,,,,,,
2289,未設定トレーナー_2289,,Trainer,,,,,,,,,,,,,,
2290,未設定トレーナー_2290,,Trainer,,,,,,,,,,,,,,
2291,未設定トレーナー_2291,,Trainer,,,,,,,,,,,,,,
2292,未設定トレーナー_2292,,Trainer,,,,,,,,,,,,,,
2293,未設定トレーナー_2293,,Trainer,,,,,,,,,,,,,,
2294,未設定トレーナー_2294,,Trainer,,,,,,,,,,,,,,
2295,未設定トレーナー_2295,,Trainer,,,,,,,,,,,,,,
2296,未設定トレーナー_2296,,Trainer,,,,,,,,,,,,,,
2297,未設定トレーナー_2297,,Trainer,,,,,,,,,,,,,,
2298,未設定トレーナー_2298,,Trainer,,,,,,,,,,,,,,
2299,未設定トレーナー_2299,,Trainer,,,,,,,,,,,,,,
2300,未設定トレーナー_2300,,Trainer,,,,,,,,,,,,,,
2301,未設定トレーナー_2301,,Trainer,,,,,,,,,,,,,,
2302,未設定トレーナー_2302,,Trainer,,,,,,,,,,,,,,
2303,未設定トレーナー_2303,,Trainer,,,,,,,,,,,,,,
2304,未設定トレーナー_2304,,Trainer,,,,,,,,,,,,,,
2305,未設定トレーナー_2305,,Trainer,,,,,,,,,,,,,,
2306,未設定トレーナー_2306,,Trainer,,,,,,,,,,,,,,
2307,未設定トレーナー_2307,,Trainer,,,,,,,,,,,,,,
2308,未設定トレーナー_2308,,Trainer,,,,,,,,,,,,,,
2309,未設定トレーナー_2309,,Trainer,,,,,,,,,,,,,,
2310,未設定トレーナー_2310,,Trainer,,,,,,,,,,,,,,
2311,未設定トレーナー_2311,,Trainer,,,,,,,,,,,,,,
2312,未設定トレーナー_2312,,Trainer,,,,,,,,,,,,,,
2313,未設定トレーナー_2313,,Trainer,,,,,,,,,,,,,,
2314,未設定トレーナー_2314,,Trainer,,,,,,,,,,,,,,
2315,未設定トレーナー_2315,,Trainer,,,,,,,,,,,,,,
2316,未設定トレーナー_2316,,Trainer,,,,,,,,,,,,,,
2317,未設定トレーナー_2317,,Trainer,,,,,,,,,,,,,,
2318,未設定トレーナー_2318,,Trainer,,,,,,,,,,,,,,
2319,未設定トレーナー_2319,,Trainer,,,,,,,,,,,,,,
2320,未設定トレーナー_2320,,Trainer,,,,,,,,,,,,,,
2321,未設定トレーナー_2321,,Trainer,,,,,,,,,,,,,,
2322,未設定トレーナー_2322,,Trainer,,,,,,,,,,,,,,
2323,未設定トレーナー_2323,,Trainer,,,,,,,,,,,,,,
2324,未設定トレーナー_2324,,Trainer,,,,,,,,,,,,,,
2325,未設定トレーナー_2325,,Trainer,,,,,,,,,,,,,,
2326,未設定トレーナー_2326,,Trainer,,,,,,,,,,,,,,
2327,未設定トレーナー_2327,,Trainer,,,,,,,,,,,,,,
2328,未設定トレーナー_2328,,Trainer,,,,,,,,,,,,,,
2329,未設定トレーナー_2329,,Trainer,,,,,,,,,,,,,,
2330,未設定トレーナー_2330,,Trainer,,,,,,,,,,,,,,
2331,未設定トレーナー_2331,,Trainer,,,,,,,,,,,,,,
2332,未設定トレーナー_2332,,Trainer,,,,,,,,,,,,,,
2333,未設定トレーナー_2333,,Trainer,,,,,,,,,,,,,,
2334,未設定トレーナー_2334,,Trainer,,,,,,,,,,,,,,
2335,未設定トレーナー_2335,,Trainer,,,,,,,,,,,,,,
2336,未設定トレーナー_2336,,Trainer,,,,,,,,,,,,,,
2337,未設定トレーナー_2337,,Trainer,,,,,,,,,,,,,,
2338,未設定トレーナー_2338,,Trainer,,,,,,,,,,,,,,
2339,未設定トレーナー_2339,,Trainer,,,,,,,,,,,,,,
2340,未設定トレーナー_2340,,Trainer,,,,,,,,,,,,,,
2341,未設定トレーナー_2341,,Trainer,,,,,,,,,,,,,,
2342,未設定トレーナー_2342,,Trainer,,,,,,,,,,,,,,
2343,未設定トレーナー_2343,,Trainer,,,,,,,,,,,,,,
2344,未設定トレーナー_2344,,Trainer,,,,,,,,,,,,,,
2345,未設定トレーナー_2345,,Trainer,,,,,,,,,,,,,,
2346,未設定トレーナー_2346,,Trainer,,,,,,,,,,,,,,
2347,未設定トレーナー_2347,,Trainer,,,,,,,,,,,,,,
2348,未設定トレーナー_2348,,Trainer,,,,,,,,,,,,,,
2349,未設定トレーナー_2349,,Trainer,,,,,,,,,,,,,,
2350,未設定トレーナー_2350,,Trainer,,,,,,,,,,,,,,
2351,未設定トレーナー_2351,,Trainer,,,,,,,,,,,,,,
2352,未設定トレーナー_2352,,Trainer,,,,,,,,,,,,,,
2353,未設定トレーナー_2353,,Trainer,,,,,,,,,,,,,,
2354,未設定トレーナー_2354,,Trainer,,,,,,,,,,,,,,
2355,未設定トレーナー_2355,,Trainer,,,,,,,,,,,,,,
2356,未設定トレーナー_2356,,Trainer,,,,,,,,,,,,,,
2357,未設定トレーナー_2357,,Trainer,,,,,,,,,,,,,,
2358,未設定トレーナー_2358,,Trainer,,,,,,,,,,,,,,
2359,未設定トレーナー_2359,,Trainer,,,,,,,,,,,,,,
2360,未設定トレーナー_2360,,Trainer,,,,,,,,,,,,,,
2361,未設定トレーナー_2361,,Trainer,,,,,,,,,,,,,,
2362,未設定トレーナー_2362,,Trainer,,,,,,,,,,,,,,
2363,未設定トレーナー_2363,,Trainer,,,,,,,,,,,,,,
2364,未設定トレーナー_2364,,Trainer,,,,,,,,,,,,,,
2365,未設定トレーナー_2365,,Trainer,,,,,,,,,,,,,,
2366,未設定トレーナー_2366,,Trainer,,,,,,,,,,,,,,
2367,未設定トレーナー_2367,,Trainer,,,,,,,,,,,,,,
2368,未設定トレーナー_2368,,Trainer,,,,,,,,,,,,,,
2369,未設定トレーナー_2369,,Trainer,,,,,,,,,,,,,,
2370,未設定トレーナー_2370,,Trainer,,,,,,,,,,,,,,
2371,未設定トレーナー_2371,,Trainer,,,,,,,,,,,,,,
2372,未設定トレーナー_2372,,Trainer,,,,,,,,,,,,,,
2373,未設定トレーナー_2373,,Trainer,,,,,,,,,,,,,,
2374,未設定トレーナー_2374,,Trainer,,,,,,,,,,,,,,
2375,未設定トレーナー_2375,,Trainer,,,,,,,,,,,,,,
2376,未設定トレーナー_2376,,Trainer,,,,,,,,,,,,,,
2377,未設定トレーナー_2377,,Trainer,,,,,,,,,,,,,,
2378,未設定トレーナー_2378,,Trainer,,,,,,,,,,,,,,
2379,未設定トレーナー_2379,,Trainer,,,,,,,,,,,,,,
2380,未設定トレーナー_2380,,Trainer,,,,,,,,,,,,,,
2381,未設定トレーナー_2381,,Trainer,,,,,,,,,,,,,,
2382,未設定トレーナー_2382,,Trainer,,,,,,,,,,,,,,
2383,未設定トレーナー_2383,,Trainer,,,,,,,,,,,,,,
2384,未設定トレーナー_2384,,Trainer,,,,,,,,,,,,,,
2385,未設定トレーナー_2385,,Trainer,,,,,,,,,,,,,,
2386,未設定トレーナー_2386,,Trainer,,,,,,,,,,,,,,
2387,未設定トレーナー_2387,,Trainer,,,,,,,,,,,,,,
2388,未設定トレーナー_2388,,Trainer,,,,,,,,,,,,,,
2389,未設定トレーナー_2389,,Trainer,,,,,,,,,,,,,,
2390,未設定トレーナー_2390,,Trainer,,,,,,,,,,,,,,
2391,未設定トレーナー_2391,,Trainer,,,,,,,,,,,,,,
2392,未設定トレーナー_2392,,Trainer,,,,,,,,,,,,,,
2393,未設定トレーナー_2393,,Trainer,,,,,,,,,,,,,,
2394,未設定トレーナー_2394,,Trainer,,,,,,,,,,,,,,
2395,未設定トレーナー_2395,,Trainer,,,,,,,,,,,,,,
2396,未設定トレーナー_2396,,Trainer,,,,,,,,,,,,,,
2397,未設定トレーナー_2397,,Trainer,,,,,,,,,,,,,,
2398,未設定トレーナー_2398,,Trainer,,,,,,,,,,,,,,
2399,未設定トレーナー_2399,,Trainer,,,,,,,,,,,,,,
2400,未設定トレーナー_2400,,Trainer,,,,,,,,,,,,,,
2401,未設定トレーナー_2401,,Trainer,,,,,,,,,,,,,,
2402,未設定トレーナー_2402,,Trainer,,,,,,,,,,,,,,
2403,未設定トレーナー_2403,,Trainer,,,,,,,,,,,,,,
2404,未設定トレーナー_2404,,Trainer,,,,,,,,,,,,,,
2405,未設定トレーナー_2405,,Trainer,,,,,,,,,,,,,,
2406,未設定トレーナー_2406,,Trainer,,,,,,,,,,,,,,
2407,未設定トレーナー_2407,,Trainer,,,,,,,,,,,,,,
2408,未設定トレーナー_2408,,Trainer,,,,,,,,,,,,,,
2409,未設定トレーナー_2409,,Trainer,,,,,,,,,,,,,,
2410,未設定トレーナー_2410,,Trainer,,,,,,,,,,,,,,
2411,未設定トレーナー_2411,,Trainer,,,,,,,,,,,,,,
2412,未設定トレーナー_2412,,Trainer,,,,,,,,,,,,,,
2413,未設定トレーナー_2413,,Trainer,,,,,,,,,,,,,,
2414,未設定トレーナー_2414,,Trainer,,,,,,,,,,,,,,
2415,未設定トレーナー_2415,,Trainer,,,,,,,,,,,,,,
2416,未設定トレーナー_2416,,Trainer,,,,,,,,,,,,,,
2417,未設定トレーナー_2417,,Trainer,,,,,,,,,,,,,,
2418,未設定トレーナー_2418,,Trainer,,,,,,,,,,,,,,
2419,未設定トレーナー_2419,,Trainer,,,,,,,,,,,,,,
2420,未設定トレーナー_2420,,Trainer,,,,,,,,,,,,,,
2421,未設定トレーナー_2421,,Trainer,,,,,,,,,,,,,,
2422,未設定トレーナー_2422,,Trainer,,,,,,,,,,,,,,
2423,未設定トレーナー_2423,,Trainer,,,,,,,,,,,,,,
2424,未設定トレーナー_2424,,Trainer,,,,,,,,,,,,,,
2425,未設定トレーナー_2425,,Trainer,,,,,,,,,,,,,,
2426,未設定トレーナー_2426,,Trainer,,,,,,,,,,,,,,
2427,未設定トレーナー_2427,,Trainer,,,,,,,,,,,,,,
2428,未設定トレーナー_2428,,Trainer,,,,,,,,,,,,,,
2429,未設定トレーナー_2429,,Trainer,,,,,,,,,,,,,,
2430,未設定トレーナー_2430,,Trainer,,,,,,,,,,,,,,
2431,未設定トレーナー_2431,,Trainer,,,,,,,,,,,,,,
2432,未設定トレーナー_2432,,Trainer,,,,,,,,,,,,,,
2433,未設定トレーナー_2433,,Trainer,,,,,,,,,,,,,,
2434,未設定トレーナー_2434,,Trainer,,,,,,,,,,,,,,
2435,未設定トレーナー_2435,,Trainer,,,,,,,,,,,,,,
2436,未設定トレーナー_2436,,Trainer,,,,,,,,,,,,,,
2437,未設定トレーナー_2437,,Trainer,,,,,,,,,,,,,,
2438,未設定トレーナー_2438,,Trainer,,,,,,,,,,,,,,
2439,未設定トレーナー_2439,,Trainer,,,,,,,,,,,,,,
2440,未設定トレーナー_2440,,Trainer,,,,,,,,,,,,,,
2441,未設定トレーナー_2441,,Trainer,,,,,,,,,,,,,,
2442,未設定トレーナー_2442,,Trainer,,,,,,,,,,,,,,
2443,未設定トレーナー_2443,,Trainer,,,,,,,,,,,,,,
2444,未設定トレーナー_2444,,Trainer,,,,,,,,,,,,,,
2445,未設定トレーナー_2445,,Trainer,,,,,,,,,,,,,,
2446,未設定トレーナー_2446,,Trainer,,,,,,,,,,,,,,
2447,未設定トレーナー_2447,,Trainer,,,,,,,,,,,,,,
2448,未設定トレーナー_2448,,Trainer,,,,,,,,,,,,,,
2449,未設定トレーナー_2449,,Trainer,,,,,,,,,,,,,,
2450,未設定トレーナー_2450,,Trainer,,,,,,,,,,,,,,
2451,未設定トレーナー_2451,,Trainer,,,,,,,,,,,,,,
2452,未設定トレーナー_2452,,Trainer,,,,,,,,,,,,,,
2453,未設定トレーナー_2453,,Trainer,,,,,,,,,,,,,,
2454,未設定トレーナー_2454,,Trainer,,,,,,,,,,,,,,
2455,未設定トレーナー_2455,,Trainer,,,,,,,,,,,,,,
2456,未設定トレーナー_2456,,Trainer,,,,,,,,,,,,,,
2457,未設定トレーナー_2457,,Trainer,,,,,,,,,,,,,,
2458,未設定トレーナー_2458,,Trainer,,,,,,,,,,,,,,
2459,未設定トレーナー_2459,,Trainer,,,,,,,,,,,,,,
2460,未設定トレーナー_2460,,Trainer,,,,,,,,,,,,,,
2461,未設定トレーナー_2461,,Trainer,,,,,,,,,,,,,,
2462,未設定トレーナー_2462,,Trainer,,,,,,,,,,,,,,
2463,未設定トレーナー_2463,,Trainer,,,,,,,,,,,,,,
